snapshot,mean_lai,median_lai,p95_lai
1981-07,2.0299339294433594,1.1399999856948853,6.690000057220459
2001-01,1.0340501070022583,0.3999999761581421,5.3555073738098145
2023-12,1.1318622827529907,0.44999998807907104,5.599999904632568
